source,url,title,page,alias_matched,match_context,match_location,needs_manual_review,confidence
Webpage,https://doi.org/10.21203/rs.3.rs-9844731/v1,Huaier Extract Ameliorates Cutaneous Inflammation and Pruritus in Atopic Dermatitis-like Mice via JAK-STAT /NF-κB Inhibition and Neuronal IL- 31Rα/IL-4R Downregulation | Research Square,,Air,"Low-dose Huaier Extract group (HE-L), and the High-dose Huaier extract group (HE-H). Following the protocol described by Alam et al. 21 , the MC903 group was topically administered to induce an atopic dermatitis model. In brief, the back hair of the mice (about 2 × 2 cm) was shaved at day 0. Calcipotriene powder (MC903) was dissolved in anhydrous ethanol. 4 nmol of MC903 (MedChemExpress, United States) were coated on the backs of the MC903 group, HE-L group and HE-H group mice",body,False,0
Webpage,https://doi.org/10.21203/rs.3.rs-9844731/v1,Huaier Extract Ameliorates Cutaneous Inflammation and Pruritus in Atopic Dermatitis-like Mice via JAK-STAT /NF-κB Inhibition and Neuronal IL- 31Rα/IL-4R Downregulation | Research Square,,4,Huaier Extract Ameliorates Cutaneous Inflammation and Pruritus in Atopic Dermatitis-like Mice via JAK-STAT /NF-κB Inhibition and Neuronal IL- 31Rα/IL-4R Downregulation | Research Square Browse Preprints In Review Journals COVID-19 Preprints AJE Video Bytes Research Tools Research Promotion AJE Professional Editing AJE Rubriq About Preprint Platform In Review Editorial Policies Our Team Ad,body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1795986,"Frontiers | Upadacitinib in the treatment of a patient with the triad of atopic dermatitis, vitiligo, and alopecia areata: a case report and literature review",,Atopic Dermatitis,"Frontiers | Upadacitinib in the treatment of a patient with the triad of atopic dermatitis, vitiligo, and alopecia areata: a case report and literature review Frontiers in Immunology About us About us Who we are Mission and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadersh",body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1795986,"Frontiers | Upadacitinib in the treatment of a patient with the triad of atopic dermatitis, vitiligo, and alopecia areata: a case report and literature review",,Psoriasis,"thod,” based on targeting a shared pathogenic hub, may have broad applicability. Similar “multi-disease therapy” models have been validated in other immune-mediated conditions, such as the disease cluster sharing the IL-23/Th17 axis (e.g., psoriasis, psoriatic arthritis, and Crohn’s disease) ( 13 , 14 ). This established principle underscores the rationale for our approach. The action of upadacitinib in this triad stems from its comprehensive suppression of pathogenic pathways via JAK",body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1795986,"Frontiers | Upadacitinib in the treatment of a patient with the triad of atopic dermatitis, vitiligo, and alopecia areata: a case report and literature review",,Air,and values History Leadership Awards Impact and progress Frontiers' impact Our annual reports Thought leadership Publishing model How we publish Open access Quality and research integrity Peer review Research Topics Publish your data with FAIR² Fee policy Services Societies National consortia Institutional partnerships Collaborators More from Frontiers Frontiers Forum Frontiers Planet Prize Press office Sustainability Career opportunities Contact us All journals All articles Sub,body,False,0
Webpage,https://doi.org/10.3389/fimmu.2026.1795986,"Frontiers | Upadacitinib in the treatment of a patient with the triad of atopic dermatitis, vitiligo, and alopecia areata: a case report and literature review",,4,"e review T W Tao Wang 1 † X Z Xiaofang Zhang 2 † J W Jingping Wang 1 K Z Kaiwen Zhuang 1,3 T W Tingting Wang 1,3 * 1. Department of Dermatology, West China Hospital, Sichuan University, Chengdu, China 2. Department of Dermatology, Mianyang 404 Hospital, Mianyang, China 3. Laboratory of Dermatology, Clinical Institute of Inflammation and Immunology, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, Sichuan University, Chengdu, China See more A",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,Atopic Dermatitis,"Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications Skip to main content Thank you for visiting nature.com. You are using a browser version with limited support for CSS. To obtain the best experience, we recommend you use a more up to date browser (or turn off compat",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,Liquid nitrogen,"crystallization trials. Crystallization drops were set up with 1 µl of protein plus 2 µl of reservoir containing approximately 12% PEG 3350, 0.1 M magnesium acetate and 0.1 M HEPES, pH 7.2. Crystals grew overnight and were flash frozen in liquid nitrogen after transfer to a cryoprotectant solution containing mother liquor plus 20%(v/v) glycerol. Crystal structure data collection and refinement statistics can be found in the Supplementary section . Kinase selectivity assays PF-07245303 was",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,"BEN 
2293","c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,Psoriasis,"IL-13 release, and 12.5 nM for IL-17A release. In summary, PF-07245303 inhibited the production of pro-inflammatory cytokines IFNγ, IL-13, and IL-17A, which can drive inflammatory diseases, including vitiligo 45 , atopic dermatitis 1 , and psoriasis 4 , respectively. Moreover, CD8+ T cells and IFNγ can contribute to skin conditions, such as vitiligo 45 and alopecia areata 46 . Therefore, we demonstrated that PF-07245303 was also capable of potently inhibiting IFNγ release from TCR-act",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,"Ben-
2293","c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,"BEN-
2293","c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,"Ben 
2293","c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,"ben 
2293","c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,"ben-
2293","c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,ben 2293,"c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,Glycerol,"ion 8 , 9 , 10 . Upon TCR activation, lymphocyte-specific protein tyrosine kinase (LCK) phosphorylates and activates ITK, which in turn phosphorylates phospholipase C-γ1 (PLC-γ1) 10 , 11 . Activated PLC-γ1 generates second messengers diacylglycerol (DAG) and inositol 1,4,5-triphosphate (IP 3 ) via the hydrolysis of phosphatidylinositol 4,5-biphosphate (PIP 2 ), and these second messengers activate protein kinase C theta (PKCθ) and calcium mobilization, leading to activation of transc",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,BEN-2293,"c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
Webpage,https://doi.org/10.1038/s41467-026-70000-6,Discovery of an ITK and TRK kinase inhibitor for the potential topical treatment of atopic dermatitis | Nature Communications,,ben-2293,"c dermatitis model 70 . In a clinical trial in psoriasis patients, topical treatment with a reported TRKA kinase inhibitor resulted in significant attenuation of pruritus 71 . Additionally, BenevolentAI advanced a topical pan-TRK inhibitor BEN-2293 (1%) into clinical study (NCT04737304) with mild-to-moderate atopic dermatitis patients 72 . As a potent inhibitor of TRKA kinase activity, PF-07245303 treatment of basophils in human blood could inhibit NGF-dependent basophil activation a",body,False,0
